,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2017-04-01,53.23329060050946,44.63869457048602,51.52639873268224,44.68956660256044,31.637169140386597,33.40597584833072,43.029417950575294,61.78588493018971,53.070150907847434,31.399531241803455,41.816986474880125,40.82788208333945,38.22871052504131,43.14795550154283,44.9055094240387,59.17958498960315,26.053525318167164,42.34610357444043,32.02702177694385,30.32817707604329,30.965474673968973,54.53705573585725,45.54176848749511,29.656215546925804,37.76810077765544,35.722739443139766,26.866457098149308,38.20706955746486,37.71114359140018,28.576250328037947,48.00484860163915,31.008241803523138,38.81062097619812,49.258975296857294,34.85336235066425,34.499370831878274,35.00819235634331,52.18354755131147,32.55424921671947,47.77271961714593,56.861266417686835,35.369198635535014,25.815582631047153,43.84066873530195,36.190118843572336,40.38804093033749,31.271345904265015,28.85131830222631
2017-05-01,61.02935040609001,50.77591344365169,59.067855824068346,50.01198223169747,38.914594862473095,46.59822409607978,55.23062446799962,67.4539061353893,61.30106191929233,38.46568230331857,53.04957522311488,52.29979144782658,49.71318361218663,51.93417370822489,54.95595645039711,65.60563632082945,39.40130420147393,54.38304836540352,45.29243763204128,42.968608267442725,44.50909540067751,62.0906326995357,54.282265973868626,39.135565351112575,45.94659673273552,42.44758397404702,40.4621741273627,50.86052133344399,44.8216903267546,42.91875038841576,57.94519648191538,44.420106684855675,50.89433677431404,57.387556464138655,40.547673941262765,46.87957041717308,47.37083229838823,61.346090624212785,44.38250877592782,57.197760876632536,63.13773941410521,42.75083453460408,40.081307885193304,54.466180990601266,42.505674870574985,51.014378850000796,43.91392909075707,36.63532410421241
2017-06-01,69.84361708735499,62.494094857414986,69.08759903843988,58.36912486532266,50.501785163854315,55.366735304127644,63.58775039995095,73.6467792384338,69.6010506443907,46.06499041020857,62.90911504335441,61.40409826431587,61.24316759981593,63.88833441532869,63.32108290225077,74.06852343227168,48.30366786302136,62.8116104366558,53.69419157689251,52.60273176651452,54.74453237433214,71.12194048866107,65.028447604127,46.03812250605151,58.6473538415225,52.71900392509811,48.9869510067988,59.162378768274735,57.17300710345518,51.49794087114298,66.1308969189089,54.33427061344945,59.32725603618285,68.66441656488259,46.74317756753123,55.12009205582732,55.77263388382814,69.67465392275204,54.895839399979025,65.95488648739234,71.64684376277364,53.97945480133665,48.566280355588404,62.537599470573916,48.220986596302524,59.04293364948752,54.420531105286415,46.83132227377908
2017-07-01,72.30075187940682,68.54634581127367,70.8542878199778,63.540525023223005,54.80251613894873,62.83735562870371,69.23059777750663,75.47508942477069,72.44389819420378,51.87599426411256,66.3587845289489,64.78798200969679,64.82652285082685,68.13989898711156,67.04937785173682,74.8121277187271,55.25943298008654,67.7115985744517,61.005055337915664,57.86472471046941,60.1443319419025,72.6243750003808,67.88170707729057,53.76749706353525,62.851127995559665,59.747546077151746,55.91836677841342,65.98684922183091,61.237836254375395,57.75682317369779,69.90231798924839,59.69900212860059,63.92539816498512,71.38786548790439,52.1501529437681,60.6910350071047,63.74654214513444,72.84607344967931,60.203826365737875,69.09773327675528,73.70224406712396,60.407834738494884,54.58317963299025,66.86616241778866,53.446850065058975,63.08578064276334,59.68383608951065,51.84882205975734
2017-08-01,71.41504451374949,67.181518362563,71.34075838483767,62.56910045982862,52.29692475927358,58.672457800596305,65.8020370315388,75.8372708592846,71.7296147920716,50.729892830420496,64.69080970362114,63.29040644811547,62.497776206795535,66.31845496603157,66.16350002298876,75.87314200234884,52.309447487930726,64.69733188256484,56.726441625052814,55.95310952260246,57.26437084773816,72.90658971164068,66.80046910037176,52.48475919233497,60.863321602207115,57.561837347928424,52.07302276941152,62.38563502137606,58.892065028222696,55.12715847277681,68.20232193950075,57.51080411423698,61.967402235152115,70.65981059783257,51.65259319881744,58.004718855267235,59.496008247843065,71.60321984258074,58.734413455365186,67.28345537344751,72.41923321438311,58.3363853707331,51.75438806982116,64.70902985547207,53.50318121061577,61.22864416990894,57.014410794156035,49.6679249375396
2017-09-01,65.5007994274268,61.218291217251355,63.04135929770595,58.59766183673685,46.49618479766847,51.876265127835715,60.25920451875105,73.36750849862469,66.2153579689339,43.815532315892,55.36765763352548,54.542409637975474,51.989606771108676,55.820658905382444,57.90094074217013,70.53192279679263,44.20450008797999,58.76879986271895,49.96227472041793,46.3156602938126,46.36120113951432,66.43996444182768,57.156264761027956,44.07814870657065,51.104453544549074,50.56184254812687,44.41102641941137,55.60622299008302,53.76595623969441,47.13582536426828,62.745194305397284,45.95641800627607,53.38077630013828,61.542628540993974,45.475990838638104,50.59750589312374,53.01481685583536,66.24609962913661,48.4819778917582,60.32633717513689,67.33727158603706,50.879310827929466,44.147233079242696,58.85191582617983,47.49445793965632,54.81437568099643,46.74039165675304,42.977273754769115
2017-10-01,52.95798443664799,50.21707683011095,51.208931945586265,50.96911402830925,36.41080392937693,43.17258441018952,48.8306473626246,65.05148053169339,54.25824595704386,36.28421487245975,44.79106145078341,44.180750906801315,40.79682414759183,43.85047663808368,46.62258206535751,57.568835373634215,37.52699623412871,47.39737546888057,41.95406807581951,38.32222579460968,36.91359001136473,53.340557763727986,46.318547859424136,33.66360836982942,39.64286070085586,41.0475789193688,38.213767340523866,46.03347872185184,42.9077816115161,40.21050068111421,50.330931224758416,34.72403684849022,43.84746636276485,49.779150695741805,39.8583035968392,41.94469967786358,44.60104880597124,53.54612534044144,36.61818537448794,48.2692306151105,57.065624424082486,40.36515972180663,38.12462108949301,46.966215424962535,40.81868252321007,43.90011473605476,36.95991378872077,33.784199527016845
2017-11-01,43.229425643287435,38.43738065876958,39.38370689239363,41.46911804103611,24.206007873296258,29.60336311596445,37.359248061345326,57.34224626815313,44.11541146930946,25.49256601035011,31.975883832192018,31.548746726947805,27.172798327403456,30.376518065781262,33.48737525216408,46.906576352664025,23.944238524223124,35.86883615057306,28.758511829666848,26.991450415836585,20.122684497038932,42.14703628580304,33.60976413161431,20.014461207113072,27.222622174443362,29.60473021637363,23.870989044499858,32.533619028416005,31.081898507547617,26.154243694454035,39.088094639295335,15.983519853731071,30.906452909677334,37.320474501341835,31.69367936547501,28.638695369670256,31.951024175680843,42.67471900166086,21.25150344205835,38.05496602045212,46.06831361109196,27.979395326060605,23.336584876353285,35.29481033451381,31.832524234105165,32.41442577333533,24.494661556417995,21.27333299481102
2017-12-01,40.57294613047702,32.287129665196645,33.11096501860737,36.338557928744194,14.585339194082634,22.313179690796368,33.03475501716764,55.00037268074887,41.92806690072988,17.125470746571175,21.833108951280447,23.183760027280993,15.19192260502274,20.57283344686481,28.999484276989794,43.29061599523982,13.291560076169265,31.566533369036897,21.09330088092949,16.606090259436527,6.042558065793769,39.01049974658322,24.28004595560054,13.304623982990305,15.015827775414731,23.187208624279005,15.181931743375987,26.667894922535574,24.185078969845428,17.51651465590304,36.379038874044305,5.176393110603849,24.897312194243717,28.494771432590113,24.880665092300024,22.83583433133117,24.976754299600366,40.37692348335636,9.76357210298682,34.50962566471429,41.059236800324015,20.0479012161068,13.955299519300246,32.045224976695565,26.28016606189498,29.392383756024845,11.830978730153756,10.55284398387994
2018-01-01,35.809968804729415,31.72964934666655,31.568390653158026,37.392047938003465,14.925173387609771,16.518127503529307,25.95778986517115,49.775409917258784,36.98168753726721,17.267482664287613,18.90838656837218,19.846032640328154,12.154359767141733,19.73177592031216,26.242301121441763,42.940686464201214,3.195240890631453,24.436444828957033,14.75221182380534,10.732814193861374,1.2887245234654259,37.67757054233611,21.84187585349004,14.555524583828465,15.184287063347032,23.69818712827677,6.250852347255693,21.571179099682073,23.461531910204393,10.47385736197215,30.87057873039405,3.4171850085176607,19.88713353553029,26.505715304013318,25.735267445312342,17.346935549606073,18.890159914486496,35.33054446556882,9.902303540892833,28.91011381222757,38.212444905834104,19.114312763246748,4.807301209800675,26.088849833905023,27.028672522233208,22.144849730003013,6.274033406858981,11.461762068172039
2018-02-01,38.85993820725517,34.937867414515864,33.919198575616704,39.24208326974774,20.086041634612247,15.422631898576348,27.10777632099452,51.88045650832598,39.74415736438668,22.318674781147696,20.141533476435804,20.832587643020382,13.0656050556106,21.230238207208206,26.931519566417183,45.937791360666694,0.07382927432322361,25.823927138145713,13.180725029896555,9.215379109101262,1.1658725949144433,39.96790221765916,23.480529242305515,12.647946865977985,18.454153541780116,27.46070710762862,4.66511609809576,21.711728195576363,27.667603521676263,9.905404765677698,33.10806639520436,-0.8354683466778159,19.690829403163512,28.960285322755034,29.651686231522334,16.837656013014048,17.066172049332756,37.94302201827242,9.374737787394272,31.897594050389966,41.16253129525579,24.039530406468536,3.1886752363540065,28.026338402468294,29.054679164517626,24.30733805007054,6.858977912935309,16.372700146463007
2018-03-01,46.58491071960171,40.543930966860984,41.440181379408685,42.45457034743677,26.301529273814644,23.032011511071932,34.82023596534793,56.63775692277009,46.89413642256614,28.11393762217176,31.055699151225305,30.41356871329213,27.064191700798936,33.05099392451973,35.46638951642586,50.806052415166164,9.606362899324813,33.78635461026673,20.25081521988056,18.46610925404966,17.05364388055965,46.67908385551297,34.41860596345793,24.113420815717376,28.86688164318799,32.810693111566984,12.357421333694795,28.832014388975026,32.94198404741214,17.01069055259998,40.15805057047086,16.479033407310446,28.91121471320964,39.64947404106849,32.79552134018517,24.463056298269766,24.558545205638378,44.85549961884116,22.4793587272699,40.09756538628486,48.57233118850502,31.414389145159554,10.709547708215183,35.701303326498106,32.948826720470706,32.59481720008765,19.243058411182098,24.77567869032181
2018-04-01,53.97654426277549,45.215762997873064,51.401176221699295,45.353260559903205,31.609840557216646,34.804767638283046,43.62389294499845,63.13883572115394,54.16538792722795,31.758087210359403,42.62639157275324,41.60188121562788,38.681573875856984,42.62078774529117,45.584178596162204,59.58933906081771,25.9272372173428,42.929593316624945,33.38981939325335,30.49468724191231,31.30436709316999,55.25740042900506,45.68729666596447,29.406028914946553,37.753112296623634,36.17603081673916,27.95600141537267,39.57789038991839,38.04775543413481,30.709312598044665,48.85864036389383,29.880351118305164,39.936844655654106,48.66891527751914,35.03661469340517,35.87942218189067,36.262123182586954,53.203424298271756,32.39820536326382,48.38163532167592,56.25255800549686,35.6729848184218,27.07569024347017,44.40636637280422,36.555091103169794,40.91830452221753,31.589032870558853,29.183429497827685
2018-05-01,61.50102035720879,51.42377312582811,60.28972203455095,50.49355802898326,39.17838352998882,47.0679662634942,55.24902870844563,68.06364813693666,61.769224550645966,38.82423827187452,54.50384168921279,54.004205567490466,50.8006011873153,52.42631514569807,56.21332556714526,66.65043494310207,39.98180353764605,54.37170508848927,45.61381981078101,43.424779028322156,44.28050196301205,63.106806796984756,55.714971757379445,38.96741308861292,46.491559638440684,42.89163233526618,41.233040011177586,51.56317102677018,45.158302169489225,44.6204359153626,58.26366738687942,42.00655166924052,52.559164653304606,57.78667710951459,40.83181368656741,48.224487266805966,47.637766208646354,61.76122020767443,44.0179753169926,57.52224080676503,63.52854639445324,43.220690744954204,41.07020114375962,54.64704221621735,42.7962575915572,51.19657567349201,44.50118917232227,36.96743529981378
2018-06-01,70.31528703847376,63.066058295702135,69.26591976884578,58.850700662608446,50.81951500659951,54.61035060671003,63.60615464039696,74.25652123998115,70.06921327574433,46.42354637876452,62.77782854932758,61.606980724425235,61.0364409112019,63.72387445420832,63.69619886403987,74.57946901309481,46.87201426557314,62.80026715974155,52.7676573781107,51.8271410768374,54.57917795198392,71.62936477251975,64.95177121015074,48.16300234378663,58.6382963240187,53.16305228631727,48.43297276318628,59.35325138493271,57.5096189461898,51.69274508112822,66.44936782387293,53.60327818487186,59.69357455483936,68.68247273066248,47.048185922669404,55.509533167537825,54.994570655943754,70.08978350621369,55.11177722266044,66.27936641752484,72.36162442408033,54.449311011686774,47.97763887851301,62.71846069619,48.4920741032995,59.22513047297874,53.9820574167785,47.16343346938045
2018-07-01,72.77242183052559,69.06191907935873,71.05401080970205,64.02210082050878,55.1302407531418,61.76084569945067,69.24900201795265,76.08483142631805,72.91206082555742,52.23455023266851,65.97322295652103,64.32189459671427,64.89838674762225,67.95628759113028,66.92983744255878,75.41592690963004,53.58350144230872,67.70025529753745,60.00685752827102,56.41071058035446,60.20092988988448,73.25056046504109,67.95237648690079,53.81730972829056,63.295823328157766,60.191594438370906,54.90192631239591,65.2414818044005,61.57444809711002,56.61487071072496,70.22078889421242,58.98870168687257,63.14045984099794,71.33242905857236,52.45947798131971,59.89812523996115,62.9402151660403,73.26120303314096,60.19084130111517,69.42221320688778,74.09624628676175,60.87769094884501,53.685862915621165,67.04702364340474,53.71282847505918,63.26797746625456,59.09337150798825,52.18093325535871
2018-08-01,71.88671446486826,67.6551942832634,70.02519061456144,63.050676257114404,52.626501306723014,57.396850759809055,65.82044127198482,76.44701286083196,72.19777742342524,51.088448798976444,62.893238259536325,60.83438634707866,61.68244913608925,65.67916443589206,64.4936600879726,75.84284075940216,53.19829912698054,64.68598860565059,56.01405376147322,54.1676407733848,56.57344027327461,72.48815528882596,65.37586994265494,52.5558875748658,61.301444543557345,58.005885709147584,52.065608422333725,60.91705700661727,59.22867687095732,53.08627824303377,68.52079284446478,56.415104529616464,59.64207731894234,70.19589633664809,51.96281114429187,55.843004285903504,58.91140236123551,72.01834942604239,58.56956804872363,67.60793530358,73.88581512462906,58.80624158108322,51.24115874915373,64.88989108108815,53.767820683164864,61.41084099340016,56.0021087366736,50.00003613314097
2018-09-01,65.97246937854557,61.66083781680269,62.70934121589797,59.07923763402263,46.82610449021171,51.53313813108637,60.27760875919706,73.97725050017205,66.68352060028754,44.17408828444795,54.47565177958024,53.49793677802073,52.20687126122349,56.90569991805244,57.59545429017029,70.13627731351676,45.58408241909523,58.757456585804704,49.65954136194435,45.77330991878657,47.39845542200032,66.2550338125228,56.949089677453,44.19191952851073,51.553295835565706,51.00589090934603,45.17767974967646,55.45611459892835,54.10256808242904,47.59945876793485,63.06366521036132,46.6675672806077,52.95642105661155,62.0700909486889,45.78639348256432,50.48855358184617,52.68136569585082,66.66122921259826,50.00992755504473,60.65081710526939,67.90317109012884,51.34916703827959,44.841024113866666,59.03277705179591,47.75874651781074,54.996572504487645,46.8349717938848,43.309384950370486
2018-10-01,53.42965438776677,50.63649464715715,49.97842910949834,51.450689825595035,36.74078720334515,41.61166643189986,48.84905160307061,65.66122253324075,54.7264085883975,36.6427708410157,42.85815357172696,42.39437873551121,40.09295998706528,43.6740845741633,45.58477382834586,57.68780025571181,34.425843538200006,47.38603219196632,40.183416378795876,36.76654310081863,36.72703799938543,53.741804164912615,44.41666868914493,35.169516701067174,39.680346510857,41.49162728058796,35.46510328931492,44.939211294070276,43.24439345425073,38.15883855506924,50.64940212972245,35.156243439065015,42.685938971077846,48.53343955393288,40.16874444573283,40.682379853730936,43.35644113522129,53.961254923903084,37.376337460216234,48.593710545243,56.67804072214511,40.83501593215675,35.00025887274395,47.14707665057862,41.082879142717644,44.08231155954598,36.11923471587903,34.116310722618216
2018-11-01,43.70109559440621,38.83961401562123,39.52895909344041,41.9506938383219,24.536002928279782,30.321509602813364,37.377652301791336,57.951988269700486,44.58357410066309,25.851121978906058,31.088342608859097,30.982102859231045,26.593992949747832,29.75481336844179,34.202495052134985,47.90601805040648,24.47372207203505,35.85749287365881,29.15004336596239,25.776887410119954,19.93737857039114,43.736198713868205,33.02854165867564,18.885273800367855,26.44853900589773,30.04877857759279,24.019172265567576,33.310756805262564,31.418510350282247,26.253875967683697,39.40656554425937,16.29256179924559,31.323042594248797,36.24313131980725,32.004128117085315,29.311587322651345,32.60466791386224,43.0898485851225,20.805870594305198,38.37944595058462,45.79784098566413,28.449251536410728,23.488524977009074,35.475671560129896,32.09669675407494,32.59662259682655,23.829629632699216,21.605444190412395
2018-12-01,41.0446160815958,32.67659513545017,35.47524899062643,36.82013372602998,14.915336431972905,26.421532288570717,33.05315925761365,55.61011468229622,42.39622953208352,17.484026715127122,25.918191978712805,27.408255064025486,19.010387091749607,24.20034445807537,32.19963009036894,44.5084949410283,18.438214659384386,31.555190092122654,25.63342655605403,19.98067422692074,10.258357143589834,41.166735887308676,28.31726044642202,16.34497034478669,16.626335812881727,23.631256985498165,20.457902474230107,29.944795820637545,24.521690812580058,21.63198078749783,36.69750977900834,9.57780301176949,28.509877504468744,30.901087731209966,25.191115478591236,25.842539099366725,28.972016597652967,40.792053066818,13.631888527922566,34.83410559484679,38.668130956988264,20.517757426456924,19.134203122954947,32.22608620231165,26.54433226611586,29.57458057951606,15.290272868118368,10.884955179481315
2019-01-01,36.28163875584819,32.109628401499585,29.189661272935002,37.87362373528925,15.255171029971283,14.456013881563402,25.976194105617164,50.38515191880614,37.44985016862085,17.62603863284356,16.351330546110134,16.88754886934508,10.36701827429863,19.42251277431855,23.020266927309677,39.72630059027304,4.837255861346685,24.42510155204279,13.05171872306068,8.739493282157266,1.1480328559147615,35.36814356838705,19.818356506340802,17.020399699531982,15.414979760966986,24.14223548949593,5.894145512688528,19.01534463371685,23.798143752939023,7.4941629678843,31.18904963535809,4.9072373326963215,16.66814440016145,25.957256127610428,26.04571816973812,14.013221659977658,17.362485623414678,35.74567404903046,11.045266351120716,29.23459374236007,35.51755804551041,19.58416897359687,3.283916137665389,26.269711059521107,27.29283707129022,22.327046553494228,5.002960379082026,11.793873263773413
